id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized,emissions
flow1.59.5,2310.0,-355037966#4_0,5.1,0.0,15.0,7707.0,758926622_0,154.47,13.86,5397.0,1332.87,15.0,3,5234.0,46.1,0,tripinfo_flow1.59.5 emissions_flow1.59.5,car,0.93,,
flow1.59.6,2313.0,-355037966#4_0,5.1,0.0,18.0,7715.0,758926622_0,154.47,12.74,5402.0,1332.87,12.0,4,5234.0,48.74,0,tripinfo_flow1.59.6 emissions_flow1.59.6,car,0.9,,
flow1.53,2126.0,-355037966#4_0,5.1,0.0,0.0,7844.0,758926622_0,154.47,18.78,5718.0,1332.87,0.0,0,5602.0,22.47,0,tripinfo_flow1.53 emissions_flow1.53,car_fast,1.05,,
flow1.53.1,2128.0,-355037966#4_0,5.1,0.0,2.0,7850.0,758926622_0,154.47,19.84,5722.0,1332.87,0.0,0,5602.0,24.68,0,tripinfo_flow1.53.1 emissions_flow1.53.1,car_fast,1.03,,
flow1.53.2,2131.0,-355037966#4_0,5.1,0.0,5.0,7861.0,758926622_0,154.47,19.38,5730.0,1332.87,7.0,1,5602.0,37.19,0,tripinfo_flow1.53.2 emissions_flow1.53.2,car_fast,1.11,,
flow1.53.3,2134.0,-355037966#4_0,5.1,0.0,8.0,7874.0,758926622_0,154.47,18.32,5740.0,1332.87,5.0,1,5602.0,30.42,0,tripinfo_flow1.53.3 emissions_flow1.53.3,car_fast,0.86,,
flow1.53.4,2137.0,-355037966#4_0,5.1,0.0,11.0,7876.0,758926622_0,154.47,19.34,5739.0,1332.87,5.0,2,5602.0,39.95,0,tripinfo_flow1.53.4 emissions_flow1.53.4,car_fast,0.98,,
flow1.53.5,2139.0,-355037966#4_0,5.1,0.0,13.0,7882.0,758926622_0,154.47,19.49,5743.0,1332.87,3.0,2,5602.0,42.23,0,tripinfo_flow1.53.5 emissions_flow1.53.5,car_fast,0.97,,
flow1.53.6,2142.0,-355037966#4_0,5.1,0.0,16.0,7886.0,758926622_0,154.47,18.83,5744.0,1332.87,2.0,2,5602.0,46.23,0,tripinfo_flow1.53.6 emissions_flow1.53.6,car_fast,1.02,,
flow1.87,3255.0,-355037966#4_0,5.1,0.0,0.0,7891.0,758926622_0,154.47,19.94,4636.0,1332.87,1.0,1,4517.0,25.53,0,tripinfo_flow1.87 emissions_flow1.87,car_fast,1.06,,
flow1.87.1,3258.0,-355037966#4_0,5.1,0.0,3.0,7896.0,758926622_0,154.47,19.18,4638.0,1332.87,0.0,0,4517.0,28.66,0,tripinfo_flow1.87.1 emissions_flow1.87.1,car_fast,1.07,,
flow1.87.2,3260.0,-355037966#4_0,5.1,0.0,5.0,7907.0,758926622_0,154.47,18.87,4647.0,1332.87,0.0,0,4517.0,29.13,0,tripinfo_flow1.87.2 emissions_flow1.87.2,car_fast,0.94,,
flow1.87.3,3263.0,-355037966#4_0,5.1,0.0,8.0,7909.0,758926622_0,154.47,18.95,4646.0,1332.87,0.0,0,4517.0,33.85,0,tripinfo_flow1.87.3 emissions_flow1.87.3,car_fast,1.0,,
flow1.87.4,3266.0,-355037966#4_0,5.1,0.0,11.0,7934.0,758926622_0,154.47,19.28,4668.0,1332.87,24.0,2,4517.0,57.41,0,tripinfo_flow1.87.4 emissions_flow1.87.4,car_fast,1.07,,
flow1.87.5,3269.0,-355037966#4_0,5.1,0.0,14.0,7936.0,758926622_0,154.47,19.07,4667.0,1332.87,22.0,1,4517.0,60.29,0,tripinfo_flow1.87.5 emissions_flow1.87.5,car_fast,1.14,,
flow1.87.6,3272.0,-355037966#4_0,5.1,0.0,17.0,7953.0,758926622_0,154.47,18.8,4681.0,1332.87,20.0,1,4517.0,58.34,0,tripinfo_flow1.87.6 emissions_flow1.87.6,car_fast,0.88,,
flow1.24,1032.0,-355037966#4_0,5.1,0.0,0.0,7976.0,758926622_0,154.47,13.49,6944.0,1332.87,12.0,1,6786.0,35.62,0,tripinfo_flow1.24 emissions_flow1.24,car,0.85,,
flow1.24.1,1035.0,-355037966#4_0,5.1,0.0,3.0,7979.0,758926622_0,154.47,13.36,6944.0,1332.87,11.0,1,6786.0,43.72,0,tripinfo_flow1.24.1 emissions_flow1.24.1,car,0.97,,
flow1.24.2,1038.0,-355037966#4_0,5.1,0.0,6.0,7983.0,758926622_0,154.47,12.65,6945.0,1332.87,9.0,1,6786.0,37.94,0,tripinfo_flow1.24.2 emissions_flow1.24.2,car,0.87,,
flow1.24.3,1041.0,-355037966#4_0,5.1,0.0,9.0,7999.0,758926622_0,154.47,13.73,6958.0,1332.87,33.0,4,6786.0,66.29,0,tripinfo_flow1.24.3 emissions_flow1.24.3,car,1.21,,
flow1.24.4,1044.0,-355037966#4_0,5.1,0.0,12.0,8012.0,758926622_0,154.47,13.46,6968.0,1332.87,31.0,3,6786.0,69.48,0,tripinfo_flow1.24.4 emissions_flow1.24.4,car,0.99,,
flow1.24.5,1047.0,-355037966#4_0,5.1,0.0,15.0,8016.0,758926622_0,154.47,12.92,6969.0,1332.87,26.0,2,6786.0,69.43,0,tripinfo_flow1.24.5 emissions_flow1.24.5,car,0.97,,
flow1.24.6,1050.0,-355037966#4_0,5.1,0.0,18.0,8020.0,758926622_0,154.47,13.79,6970.0,1332.87,28.0,3,6786.0,71.69,0,tripinfo_flow1.24.6 emissions_flow1.24.6,car,0.99,,
flow1.66,2714.0,-355037966#4_0,5.1,0.0,0.0,9031.0,758926622_0,154.47,13.44,6317.0,1332.87,0.0,0,6184.0,21.96,0,tripinfo_flow1.66 emissions_flow1.66,car,1.05,,
flow1.66.1,2717.0,-355037966#4_0,5.1,0.0,3.0,9042.0,758926622_0,154.47,13.46,6325.0,1332.87,6.0,1,6184.0,32.91,0,tripinfo_flow1.66.1 emissions_flow1.66.1,car,1.13,,
flow1.66.2,2720.0,-355037966#4_0,5.1,0.0,6.0,9045.0,758926622_0,154.47,12.68,6325.0,1332.87,2.0,1,6184.0,28.38,0,tripinfo_flow1.66.2 emissions_flow1.66.2,car,1.02,,
flow1.66.3,2723.0,-355037966#4_0,5.1,0.0,9.0,9048.0,758926622_0,154.47,13.46,6325.0,1332.87,0.0,0,6184.0,25.61,0,tripinfo_flow1.66.3 emissions_flow1.66.3,car,0.96,,
flow1.66.4,2726.0,-355037966#4_0,5.1,0.0,12.0,9052.0,758926622_0,154.47,12.68,6326.0,1332.87,0.0,0,6184.0,34.61,0,tripinfo_flow1.66.4 emissions_flow1.66.4,car,1.14,,
flow1.66.5,2729.0,-355037966#4_0,5.1,0.0,15.0,9057.0,758926622_0,154.47,12.86,6328.0,1332.87,0.0,0,6184.0,31.66,0,tripinfo_flow1.66.5 emissions_flow1.66.5,car,1.0,,
flow1.66.6,2732.0,-355037966#4_0,5.1,0.0,18.0,9060.0,758926622_0,154.47,13.64,6328.0,1332.87,3.0,1,6184.0,32.11,0,tripinfo_flow1.66.6 emissions_flow1.66.6,car,1.01,,
