id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized,emissions
flow5.91.2,3494.0,67209282#0_0,5.1,0.0,6.0,3605.0,-67504621_0,163.75,13.57,111.0,732.17,40.0,1,0.0,56.46,0,tripinfo_flow5.91.2 emissions_flow5.91.2,car,1.11,,
flow1.53.3,2135.0,-355037966#4_0,5.1,0.0,9.0,3609.0,758926632#3_0,91.01,6.14,1474.0,450.84,10.0,2,1406.0,21.32,1,tripinfo_flow1.53.3 emissions_flow1.53.3,car_fast,0.86,,
flow5.91.3,3497.0,67209282#0_0,5.1,0.0,9.0,3611.0,-67504621_0,163.75,11.81,114.0,732.17,37.0,1,0.0,54.07,0,tripinfo_flow5.91.3 emissions_flow5.91.3,car,0.86,,
flow5.91.4,3500.0,67209282#0_0,5.1,0.0,12.0,3612.0,-67504621_0,163.75,13.06,112.0,732.17,36.0,1,0.0,57.27,0,tripinfo_flow5.91.4 emissions_flow5.91.4,car,1.0,,
flow1.53.4,2138.0,-355037966#4_0,5.1,0.0,12.0,3613.0,758926632#3_0,91.01,7.94,1475.0,450.84,10.0,2,1406.0,26.9,1,tripinfo_flow1.53.4 emissions_flow1.53.4,car_fast,0.98,,
flow1.53.5,2140.0,-355037966#4_0,5.1,0.0,14.0,3615.0,758926632#3_0,91.01,6.98,1475.0,450.84,7.0,2,1404.0,28.76,1,tripinfo_flow1.53.5 emissions_flow1.53.5,car_fast,0.97,,
flow5.91.5,3503.0,67209282#0_0,5.1,0.0,15.0,3617.0,-67504621_0,163.75,11.29,114.0,732.17,34.0,1,0.0,52.71,0,tripinfo_flow5.91.5 emissions_flow5.91.5,car,0.82,,
flow1.53.6,2143.0,-355037966#4_0,5.1,0.0,17.0,3619.0,758926632#3_0,91.01,8.44,1476.0,450.84,4.0,2,1403.0,32.1,1,tripinfo_flow1.53.6 emissions_flow1.53.6,car_fast,1.02,,
flow5.91.6,3506.0,67209282#0_0,5.1,0.0,18.0,3619.0,-67504621_0,163.75,13.24,113.0,732.17,33.0,1,0.0,58.36,0,tripinfo_flow5.91.6 emissions_flow5.91.6,car,1.01,,
flow5.88,3509.0,67209282#0_0,5.1,0.0,18.0,3621.0,-67504621_0,163.75,12.88,112.0,732.17,32.0,1,0.0,57.98,0,tripinfo_flow5.88 emissions_flow5.88,car,1.09,,
flow5.88.1,3512.0,67209282#0_0,5.1,0.0,21.0,3623.0,-67504621_0,163.75,13.72,111.0,732.17,31.0,1,0.0,55.66,0,tripinfo_flow5.88.1 emissions_flow5.88.1,car,1.01,,
flow5.88.2,3515.0,67209282#0_0,5.1,0.0,24.0,3625.0,-67504621_0,163.75,13.62,110.0,732.17,30.0,1,0.0,56.19,0,tripinfo_flow5.88.2 emissions_flow5.88.2,car,1.31,,
flow5.88.3,3518.0,67209282#0_0,5.1,0.0,27.0,3629.0,-67504621_0,163.75,12.99,111.0,732.17,29.0,1,0.0,55.58,0,tripinfo_flow5.88.3 emissions_flow5.88.3,car,1.03,,
flow5.88.4,3521.0,67209282#0_0,5.1,0.0,30.0,3633.0,-67504621_0,163.75,12.91,112.0,732.17,28.0,1,0.0,55.01,0,tripinfo_flow5.88.4 emissions_flow5.88.4,car,0.95,,
flow5.88.5,3524.0,67209282#0_0,5.1,0.0,33.0,3635.0,-67504621_0,163.75,13.33,111.0,732.17,27.0,1,0.0,56.14,0,tripinfo_flow5.88.5 emissions_flow5.88.5,car,1.01,,
flow5.88.6,3527.0,67209282#0_0,5.1,0.0,36.0,3638.0,-67504621_0,163.75,12.96,111.0,732.17,25.0,1,0.0,55.71,0,tripinfo_flow5.88.6 emissions_flow5.88.6,car,0.99,,
flow1.91,3313.0,-355037966#4_0,5.1,0.0,0.0,3657.0,758926622_0,154.47,13.29,344.0,1332.87,1.0,1,205.0,22.32,0,tripinfo_flow1.91 emissions_flow1.91,car,1.02,,
flow1.91.1,3316.0,-355037966#4_0,5.1,0.0,3.0,3662.0,758926622_0,154.47,13.41,346.0,1332.87,4.0,1,208.0,24.96,0,tripinfo_flow1.91.1 emissions_flow1.91.1,car,1.13,,
flow1.59,2295.0,-355037966#4_0,5.1,0.0,0.0,3670.0,758926632#3_0,91.01,6.69,1375.0,450.84,1.0,1,1309.0,16.03,1,tripinfo_flow1.59 emissions_flow1.59,car,0.86,,
flow4.87,3394.0,-758926622_0,5.1,0.0,0.0,3672.0,132346057#5_0,344.19,7.05,278.0,1923.34,56.0,3,0.0,98.0,0,tripinfo_flow4.87 emissions_flow4.87,car,0.95,,
flow4.87.1,3397.0,-758926622_0,5.1,0.0,3.0,3674.0,132346057#5_0,344.19,8.77,277.0,1923.34,50.0,3,0.0,108.35,0,tripinfo_flow4.87.1 emissions_flow4.87.1,car,1.06,,
flow4.87.2,3400.0,-758926622_0,5.1,0.0,6.0,3676.0,132346057#5_0,344.19,9.08,276.0,1923.34,44.0,2,0.0,110.8,0,tripinfo_flow4.87.2 emissions_flow4.87.2,car,1.1,,
flow4.87.3,3403.0,-758926622_0,5.1,0.0,9.0,3679.0,132346057#5_0,344.19,6.87,276.0,1923.34,44.0,3,0.0,100.82,0,tripinfo_flow4.87.3 emissions_flow4.87.3,car,0.98,,
flow4.87.4,3406.0,-758926622_0,5.1,0.0,12.0,3681.0,132346057#5_0,344.19,8.82,275.0,1923.34,42.0,3,0.0,115.71,0,tripinfo_flow4.87.4 emissions_flow4.87.4,car,1.19,,
flow1.91.2,3319.0,-355037966#4_0,5.1,0.0,6.0,3683.0,758926622_0,154.47,12.72,364.0,1332.87,15.0,1,219.0,24.02,0,tripinfo_flow1.91.2 emissions_flow1.91.2,car,0.97,,
flow4.87.5,3409.0,-758926622_0,5.1,0.0,15.0,3683.0,132346057#5_0,344.19,7.89,274.0,1923.34,39.0,2,0.0,109.14,0,tripinfo_flow4.87.5 emissions_flow4.87.5,car,1.1,,
flow1.59.1,2298.0,-355037966#4_0,5.1,0.0,3.0,3684.0,758926632#3_0,91.01,6.09,1386.0,450.84,10.0,2,1309.0,26.18,1,tripinfo_flow1.59.1 emissions_flow1.59.1,car,0.86,,
flow1.59.2,2301.0,-355037966#4_0,5.1,0.0,6.0,3685.0,758926632#3_0,91.01,10.16,1384.0,450.84,9.0,2,1309.0,34.16,1,tripinfo_flow1.59.2 emissions_flow1.59.2,car,1.24,,
flow4.87.6,3412.0,-758926622_0,5.1,0.0,18.0,3686.0,132346057#5_0,344.19,7.95,274.0,1923.34,33.0,2,0.0,101.4,0,tripinfo_flow4.87.6 emissions_flow4.87.6,car,1.0,,
flow4.84,3415.0,-758926622_0,5.1,0.0,1.0,3694.0,132346057#5_0,344.19,7.25,279.0,1923.34,24.0,2,0.0,95.53,0,tripinfo_flow4.84 emissions_flow4.84,car,0.93,,
flow4.84.1,3418.0,-758926622_0,5.1,0.0,4.0,3696.0,132346057#5_0,344.19,7.58,278.0,1923.34,19.0,2,0.0,94.84,0,tripinfo_flow4.84.1 emissions_flow4.84.1,car,0.94,,
flow1.59.3,2304.0,-355037966#4_0,5.1,0.0,9.0,3697.0,758926632#3_0,91.01,8.39,1393.0,450.84,20.0,3,1312.0,36.41,1,tripinfo_flow1.59.3 emissions_flow1.59.3,car,1.03,,
flow1.59.4,2307.0,-355037966#4_0,5.1,0.0,12.0,3700.0,758926632#3_0,91.01,8.84,1393.0,450.84,17.0,3,1310.0,38.4,1,tripinfo_flow1.59.4 emissions_flow1.59.4,car,1.06,,
flow1.59.5,2310.0,-355037966#4_0,5.1,0.0,15.0,3705.0,758926632#3_0,91.01,6.82,1395.0,450.84,13.0,3,1309.0,38.5,1,tripinfo_flow1.59.5 emissions_flow1.59.5,car,0.93,,
flow1.91.3,3322.0,-355037966#4_0,5.1,0.0,9.0,3708.0,758926622_0,154.47,12.76,386.0,1332.87,36.0,1,240.0,26.22,0,tripinfo_flow1.91.3 emissions_flow1.91.3,car,0.97,,
flow1.59.6,2313.0,-355037966#4_0,5.1,0.0,18.0,3712.0,758926632#3_0,91.01,7.28,1399.0,450.84,15.0,3,1312.0,38.71,1,tripinfo_flow1.59.6 emissions_flow1.59.6,car,0.9,,
flow1.91.4,3325.0,-355037966#4_0,5.1,0.0,12.0,3716.0,758926622_0,154.47,13.76,391.0,1332.87,35.0,1,239.0,27.97,0,tripinfo_flow1.91.4 emissions_flow1.91.4,car,0.92,,
flow1.91.5,3328.0,-355037966#4_0,5.1,0.0,15.0,3719.0,758926622_0,154.47,13.08,391.0,1332.87,32.0,1,236.0,40.61,0,tripinfo_flow1.91.5 emissions_flow1.91.5,car,1.1,,
flow4.84.2,3421.0,-758926622_0,5.1,0.0,7.0,3719.0,132346057#5_0,344.19,6.96,298.0,1923.34,56.0,2,0.0,122.98,0,tripinfo_flow4.84.2 emissions_flow4.84.2,car,0.98,,
flow4.84.3,3424.0,-758926622_0,5.1,0.0,10.0,3726.0,132346057#5_0,344.19,7.86,302.0,1923.34,56.0,3,0.0,124.76,0,tripinfo_flow4.84.3 emissions_flow4.84.3,car,0.96,,
flow4.84.4,3427.0,-758926622_0,5.1,0.0,13.0,3728.0,132346057#5_0,344.19,8.25,301.0,1923.34,54.0,2,0.0,128.5,0,tripinfo_flow4.84.4 emissions_flow4.84.4,car,1.0,,
flow4.84.5,3431.0,-758926622_0,5.1,0.0,17.0,3731.0,132346057#5_0,344.19,7.3,300.0,1923.34,52.0,2,0.0,128.16,0,tripinfo_flow4.84.5 emissions_flow4.84.5,car,1.0,,
flow1.91.6,3331.0,-355037966#4_0,5.1,0.0,18.0,3733.0,758926622_0,154.47,12.71,402.0,1332.87,38.0,2,236.0,39.38,0,tripinfo_flow1.91.6 emissions_flow1.91.6,car,0.89,,
flow4.84.6,3434.0,-758926622_0,5.1,0.0,20.0,3739.0,132346057#5_0,344.19,7.77,305.0,1923.34,50.0,3,0.0,131.58,0,tripinfo_flow4.84.6 emissions_flow4.84.6,car,0.99,,
flow4.95,3451.0,-758926622_0,5.1,0.0,0.0,3741.0,132346057#5_0,344.19,8.08,290.0,1923.34,44.0,2,0.0,124.63,0,tripinfo_flow4.95 emissions_flow4.95,car,1.09,,
flow4.95.1,3454.0,-758926622_0,5.1,0.0,3.0,3778.0,132346057#5_0,344.19,6.55,324.0,1923.34,44.0,2,0.0,113.23,0,tripinfo_flow4.95.1 emissions_flow4.95.1,car,0.79,,
flow4.95.2,3457.0,-758926622_0,5.1,0.0,6.0,3780.0,132346057#5_0,344.19,8.59,323.0,1923.34,42.0,1,0.0,153.7,0,tripinfo_flow4.95.2 emissions_flow4.95.2,car,1.05,,
flow4.95.3,3460.0,-758926622_0,5.1,0.0,9.0,3795.0,132346057#5_0,344.19,8.41,335.0,1923.34,91.0,2,0.0,172.22,0,tripinfo_flow4.95.3 emissions_flow4.95.3,car,1.14,,
flow4.95.4,3463.0,-758926622_0,5.1,0.0,12.0,3810.0,132346057#5_0,344.19,7.37,347.0,1923.34,89.0,2,0.0,175.26,0,tripinfo_flow4.95.4 emissions_flow4.95.4,car,1.01,,
flow4.95.5,3466.0,-758926622_0,5.1,0.0,15.0,3812.0,132346057#5_0,344.19,7.71,346.0,1923.34,89.0,2,0.0,180.33,0,tripinfo_flow4.95.5 emissions_flow4.95.5,car,1.08,,
flow4.95.6,3469.0,-758926622_0,5.1,0.0,18.0,3823.0,132346057#5_0,344.19,8.18,354.0,1923.34,88.0,3,0.0,179.03,0,tripinfo_flow4.95.6 emissions_flow4.95.6,car,0.99,,
flow4.96,3481.0,-758926622_0,5.1,0.0,0.0,3837.0,132346057#5_0,344.19,7.76,356.0,1923.34,58.0,3,0.0,123.87,0,tripinfo_flow4.96 emissions_flow4.96,car_slow,1.14,,
flow4.96.1,3485.0,-758926622_0,5.1,0.0,4.0,3841.0,132346057#5_0,344.19,7.84,356.0,1923.34,52.0,2,0.0,122.91,0,tripinfo_flow4.96.1 emissions_flow4.96.1,car_slow,0.99,,
flow4.96.2,3489.0,-758926622_0,5.1,0.0,8.0,3845.0,132346057#5_0,344.19,7.74,356.0,1923.34,52.0,2,0.0,124.18,0,tripinfo_flow4.96.2 emissions_flow4.96.2,car_slow,1.18,,
flow4.96.3,3493.0,-758926622_0,5.1,0.0,12.0,3851.0,132346057#5_0,344.19,7.69,358.0,1923.34,50.0,3,0.0,125.4,0,tripinfo_flow4.96.3 emissions_flow4.96.3,car_slow,1.14,,
flow4.96.4,3496.0,-758926622_0,5.1,0.0,15.0,3912.0,132346057#5_0,344.19,7.47,416.0,1923.34,90.0,3,0.0,174.18,0,tripinfo_flow4.96.4 emissions_flow4.96.4,car_slow,0.91,,
flow4.96.5,3500.0,-758926622_0,5.1,0.0,19.0,3915.0,132346057#5_0,344.19,7.89,415.0,1923.34,87.0,2,0.0,181.79,0,tripinfo_flow4.96.5 emissions_flow4.96.5,car_slow,1.01,,
flow4.96.6,3504.0,-758926622_0,5.1,0.0,23.0,3926.0,132346057#5_0,344.19,7.11,422.0,1923.34,86.0,3,0.0,182.35,0,tripinfo_flow4.96.6 emissions_flow4.96.6,car_slow,0.93,,
flow4.91,3721.0,-758926622_0,5.1,0.0,0.0,3931.0,132346057#5_0,344.19,7.75,210.0,1923.34,0.0,0,0.0,27.86,0,tripinfo_flow4.91 emissions_flow4.91,car,0.94,,
flow4.91.1,3724.0,-758926622_0,5.1,0.0,3.0,3933.0,132346057#5_0,344.19,8.41,209.0,1923.34,0.0,0,0.0,46.09,0,tripinfo_flow4.91.1 emissions_flow4.91.1,car,1.12,,
flow4.91.2,3727.0,-758926622_0,5.1,0.0,6.0,3936.0,132346057#5_0,344.19,8.38,209.0,1923.34,0.0,0,0.0,42.28,0,tripinfo_flow4.91.2 emissions_flow4.91.2,car,1.08,,
flow5.97,3901.0,67209282#0_0,5.1,0.0,0.0,3959.0,-67504621_0,163.75,13.67,58.0,732.17,0.0,0,0.0,11.72,0,tripinfo_flow5.97 emissions_flow5.97,car_fast,1.04,,
flow5.97.1,3904.0,67209282#0_0,5.1,0.0,3.0,3963.0,-67504621_0,163.75,12.9,59.0,732.17,0.0,0,0.0,11.42,0,tripinfo_flow5.97.1 emissions_flow5.97.1,car_fast,1.0,,
flow5.97.2,3906.0,67209282#0_0,5.1,0.0,5.0,3969.0,-67504621_0,163.75,12.01,63.0,732.17,0.0,0,0.0,13.29,0,tripinfo_flow5.97.2 emissions_flow5.97.2,car_fast,0.95,,
flow5.97.3,3910.0,67209282#0_0,5.1,0.0,9.0,3970.0,-67504621_0,163.75,13.16,60.0,732.17,0.0,0,0.0,14.54,0,tripinfo_flow5.97.3 emissions_flow5.97.3,car_fast,1.05,,
flow5.97.4,3913.0,67209282#0_0,5.1,0.0,12.0,3972.0,-67504621_0,163.75,15.61,59.0,732.17,0.0,0,0.0,15.02,0,tripinfo_flow5.97.4 emissions_flow5.97.4,car_fast,1.13,,
flow5.97.5,3916.0,67209282#0_0,5.1,0.0,15.0,3977.0,-67504621_0,163.75,12.92,61.0,732.17,0.0,0,0.0,13.61,0,tripinfo_flow5.97.5 emissions_flow5.97.5,car_fast,0.99,,
flow5.97.6,3919.0,67209282#0_0,5.1,0.0,18.0,3979.0,-67504621_0,163.75,14.02,60.0,732.17,0.0,0,0.0,13.63,0,tripinfo_flow5.97.6 emissions_flow5.97.6,car_fast,1.05,,
flow4.91.3,3730.0,-758926622_0,5.1,0.0,9.0,4003.0,132346057#5_0,344.19,6.54,273.0,1923.34,45.0,1,0.0,79.32,0,tripinfo_flow4.91.3 emissions_flow4.91.3,car,0.87,,
flow4.91.4,3733.0,-758926622_0,5.1,0.0,12.0,4006.0,132346057#5_0,344.19,6.94,273.0,1923.34,44.0,1,0.0,97.59,0,tripinfo_flow4.91.4 emissions_flow4.91.4,car,0.99,,
flow4.91.5,3736.0,-758926622_0,5.1,0.0,15.0,4008.0,132346057#5_0,344.19,7.9,272.0,1923.34,42.0,1,0.0,105.96,0,tripinfo_flow4.91.5 emissions_flow4.91.5,car,1.1,,
flow4.91.6,3739.0,-758926622_0,5.1,0.0,18.0,4010.0,132346057#5_0,344.19,7.81,271.0,1923.34,42.0,2,0.0,101.96,0,tripinfo_flow4.91.6 emissions_flow4.91.6,car,1.04,,
flow5.96,3922.0,67209282#0_0,5.1,0.0,17.0,4019.0,-67504621_0,163.75,7.72,97.0,732.17,0.0,0,0.0,8.08,0,tripinfo_flow5.96 emissions_flow5.96,car_slow,1.06,,
flow5.96.1,3926.0,67209282#0_0,5.1,0.0,21.0,4073.0,-67504621_0,163.75,8.09,147.0,732.17,46.0,1,0.0,57.52,0,tripinfo_flow5.96.1 emissions_flow5.96.1,car_slow,0.94,,
flow5.96.2,3929.0,67209282#0_0,5.1,0.0,24.0,4075.0,-67504621_0,163.75,7.72,146.0,732.17,44.0,1,0.0,57.07,0,tripinfo_flow5.96.2 emissions_flow5.96.2,car_slow,1.02,,
flow5.96.3,3933.0,67209282#0_0,5.1,0.0,28.0,4078.0,-67504621_0,163.75,8.0,145.0,732.17,40.0,1,0.0,56.02,0,tripinfo_flow5.96.3 emissions_flow5.96.3,car_slow,1.14,,
flow5.96.4,3937.0,67209282#0_0,5.1,0.0,32.0,4080.0,-67504621_0,163.75,8.16,143.0,732.17,37.0,1,0.0,54.28,0,tripinfo_flow5.96.4 emissions_flow5.96.4,car_slow,1.01,,
flow5.96.5,3941.0,67209282#0_0,5.1,0.0,36.0,4084.0,-67504621_0,163.75,8.13,143.0,732.17,36.0,1,0.0,53.27,0,tripinfo_flow5.96.5 emissions_flow5.96.5,car_slow,0.96,,
flow5.96.6,3945.0,67209282#0_0,5.1,0.0,40.0,4086.0,-67504621_0,163.75,7.71,141.0,732.17,35.0,1,0.0,52.11,0,tripinfo_flow5.96.6 emissions_flow5.96.6,car_slow,0.94,,
flow5.95,3949.0,67209282#0_0,5.1,0.0,38.0,4088.0,-67504621_0,163.75,12.0,139.0,732.17,34.0,1,0.0,89.81,0,tripinfo_flow5.95 emissions_flow5.95,car_fast,0.97,,
flow5.95.1,3952.0,67209282#0_0,5.1,0.0,41.0,4090.0,-67504621_0,163.75,11.34,138.0,732.17,33.0,1,0.0,85.35,0,tripinfo_flow5.95.1 emissions_flow5.95.1,car_fast,0.89,,
flow5.95.2,3955.0,67209282#0_0,5.1,0.0,44.0,4091.0,-67504621_0,163.75,13.55,136.0,732.17,33.0,1,0.0,92.02,0,tripinfo_flow5.95.2 emissions_flow5.95.2,car_fast,1.14,,
flow5.95.3,3957.0,67209282#0_0,5.1,0.0,46.0,4094.0,-67504621_0,163.75,10.42,137.0,732.17,33.0,1,0.0,82.68,0,tripinfo_flow5.95.3 emissions_flow5.95.3,car_fast,0.85,,
flow5.95.4,3960.0,67209282#0_0,5.1,0.0,49.0,4095.0,-67504621_0,163.75,13.65,135.0,732.17,31.0,1,0.0,91.42,0,tripinfo_flow5.95.4 emissions_flow5.95.4,car_fast,1.14,,
flow5.95.5,3962.0,67209282#0_0,5.1,0.0,51.0,4097.0,-67504621_0,163.75,13.38,135.0,732.17,31.0,1,0.0,88.57,0,tripinfo_flow5.95.5 emissions_flow5.95.5,car_fast,1.03,,
flow5.95.6,3965.0,67209282#0_0,5.1,0.0,54.0,4099.0,-67504621_0,163.75,13.83,134.0,732.17,31.0,1,0.0,87.57,0,tripinfo_flow5.95.6 emissions_flow5.95.6,car_fast,1.03,,
flow1.95,3835.0,-355037966#4_0,5.1,0.0,0.0,4116.0,758926622_0,154.47,7.78,281.0,1332.87,1.0,1,86.0,27.21,0,tripinfo_flow1.95 emissions_flow1.95,car_slow,1.14,,
flow4.97,3826.0,-758926622_0,5.1,0.0,0.0,4117.0,132346057#5_0,344.19,8.01,291.0,1923.34,22.0,2,0.0,58.11,0,tripinfo_flow4.97 emissions_flow4.97,car_slow,1.0,,
flow1.95.1,3839.0,-355037966#4_0,5.1,0.0,4.0,4120.0,758926622_0,154.47,8.05,281.0,1332.87,2.0,1,86.0,27.73,0,tripinfo_flow1.95.1 emissions_flow1.95.1,car_slow,1.06,,
flow4.97.1,3829.0,-758926622_0,5.1,0.0,3.0,4126.0,132346057#5_0,344.19,7.43,297.0,1923.34,18.0,2,0.0,55.87,0,tripinfo_flow4.97.1 emissions_flow4.97.1,car_slow,0.92,,
flow4.97.2,3833.0,-758926622_0,5.1,0.0,7.0,4128.0,132346057#5_0,344.19,8.22,295.0,1923.34,16.0,2,0.0,61.94,0,tripinfo_flow4.97.2 emissions_flow4.97.2,car_slow,1.05,,
flow4.97.3,3837.0,-758926622_0,5.1,0.0,11.0,4130.0,132346057#5_0,344.19,7.46,293.0,1923.34,12.0,1,0.0,56.15,0,tripinfo_flow4.97.3 emissions_flow4.97.3,car_slow,0.95,,
flow4.97.4,3841.0,-758926622_0,5.1,0.0,15.0,4132.0,132346057#5_0,344.19,7.93,291.0,1923.34,14.0,1,0.0,56.31,0,tripinfo_flow4.97.4 emissions_flow4.97.4,car_slow,0.98,,
flow1.95.2,3843.0,-355037966#4_0,5.1,0.0,8.0,4133.0,758926622_0,154.47,8.28,290.0,1332.87,3.0,1,88.0,28.09,0,tripinfo_flow1.95.2 emissions_flow1.95.2,car_slow,0.88,,
flow4.97.5,3845.0,-758926622_0,5.1,0.0,19.0,4134.0,132346057#5_0,344.19,7.95,289.0,1923.34,13.0,1,0.0,56.79,0,tripinfo_flow4.97.5 emissions_flow4.97.5,car_slow,1.12,,
flow1.95.3,3846.0,-355037966#4_0,5.1,0.0,11.0,4136.0,758926622_0,154.47,7.98,290.0,1332.87,2.0,1,87.0,35.48,0,tripinfo_flow1.95.3 emissions_flow1.95.3,car_slow,1.03,,
flow4.97.6,3849.0,-758926622_0,5.1,0.0,23.0,4137.0,132346057#5_0,344.19,7.63,288.0,1923.34,11.0,1,0.0,50.65,0,tripinfo_flow4.97.6 emissions_flow4.97.6,car_slow,0.95,,
flow1.95.4,3850.0,-355037966#4_0,5.1,0.0,15.0,4178.0,758926622_0,154.47,8.15,328.0,1332.87,23.0,1,107.0,51.84,0,tripinfo_flow1.95.4 emissions_flow1.95.4,car_slow,0.97,,
flow1.95.5,3854.0,-355037966#4_0,5.1,0.0,19.0,4181.0,758926622_0,154.47,8.15,327.0,1332.87,23.0,1,108.0,46.48,0,tripinfo_flow1.95.5 emissions_flow1.95.5,car_slow,0.9,,
flow1.95.6,3858.0,-355037966#4_0,5.1,0.0,23.0,4186.0,758926622_0,154.47,8.21,328.0,1332.87,26.0,1,111.0,45.64,0,tripinfo_flow1.95.6 emissions_flow1.95.6,car_slow,0.93,,
flow1.66,2714.0,-355037966#4_0,5.1,0.0,0.0,4318.0,758926632#3_0,91.01,8.44,1604.0,450.84,1.0,1,1547.0,12.36,1,tripinfo_flow1.66 emissions_flow1.66,car,1.05,,
flow1.66.1,2717.0,-355037966#4_0,5.1,0.0,3.0,4323.0,758926632#3_0,91.01,8.56,1606.0,450.84,1.0,1,1547.0,15.7,1,tripinfo_flow1.66.1 emissions_flow1.66.1,car,1.13,,
flow1.66.2,2720.0,-355037966#4_0,5.1,0.0,6.0,4330.0,758926632#3_0,91.01,7.32,1610.0,450.84,2.0,1,1548.0,16.51,1,tripinfo_flow1.66.2 emissions_flow1.66.2,car,1.02,,
flow1.66.3,2723.0,-355037966#4_0,5.1,0.0,9.0,4335.0,758926632#3_0,91.01,7.07,1612.0,450.84,2.0,1,1547.0,17.39,1,tripinfo_flow1.66.3 emissions_flow1.66.3,car,0.96,,
flow1.66.4,2726.0,-355037966#4_0,5.1,0.0,12.0,4340.0,758926632#3_0,91.01,9.01,1614.0,450.84,1.0,1,1547.0,23.78,1,tripinfo_flow1.66.4 emissions_flow1.66.4,car,1.14,,
flow1.66.5,2729.0,-355037966#4_0,5.1,0.0,15.0,4346.0,758926632#3_0,91.01,7.64,1617.0,450.84,1.0,1,1547.0,24.68,1,tripinfo_flow1.66.5 emissions_flow1.66.5,car,1.0,,
flow1.66.6,2732.0,-355037966#4_0,5.1,0.0,18.0,4351.0,758926632#3_0,91.01,7.39,1619.0,450.84,1.0,1,1547.0,26.71,1,tripinfo_flow1.66.6 emissions_flow1.66.6,car,1.01,,
flow1.87,3255.0,-355037966#4_0,5.1,0.0,0.0,4507.0,758926622_0,154.47,19.9,1252.0,1332.87,1.0,1,1130.0,22.96,0,tripinfo_flow1.87 emissions_flow1.87,car_fast,1.06,,
flow1.87.1,3257.0,-355037966#4_0,5.1,0.0,2.0,4512.0,758926622_0,154.47,19.52,1255.0,1332.87,2.0,1,1130.0,27.08,0,tripinfo_flow1.87.1 emissions_flow1.87.1,car_fast,1.07,,
flow1.87.2,3260.0,-355037966#4_0,5.1,0.0,5.0,4532.0,758926622_0,154.47,19.21,1272.0,1332.87,6.0,2,1131.0,34.09,0,tripinfo_flow1.87.2 emissions_flow1.87.2,car_fast,0.94,,
flow1.87.3,3263.0,-355037966#4_0,5.1,0.0,8.0,4534.0,758926622_0,154.47,19.46,1271.0,1332.87,8.0,2,1133.0,36.03,0,tripinfo_flow1.87.3 emissions_flow1.87.3,car_fast,1.0,,
flow1.87.4,3266.0,-355037966#4_0,5.1,0.0,11.0,4538.0,758926622_0,154.47,19.2,1272.0,1332.87,8.0,2,1133.0,41.62,0,tripinfo_flow1.87.4 emissions_flow1.87.4,car_fast,1.07,,
flow1.87.5,3268.0,-355037966#4_0,5.1,0.0,13.0,4543.0,758926622_0,154.47,19.51,1275.0,1332.87,7.0,2,1133.0,47.42,0,tripinfo_flow1.87.5 emissions_flow1.87.5,car_fast,1.14,,
flow1.87.6,3272.0,-355037966#4_0,5.1,0.0,17.0,4564.0,758926622_0,154.47,18.99,1292.0,1332.87,24.0,2,1130.0,49.75,0,tripinfo_flow1.87.6 emissions_flow1.87.6,car_fast,0.88,,
flow1.97,3969.0,-355037966#4_0,5.1,0.0,0.0,4599.0,758926622_0,154.47,12.91,630.0,1332.87,2.0,1,464.0,25.83,0,tripinfo_flow1.97 emissions_flow1.97,car,0.76,,
flow1.97.1,3972.0,-355037966#4_0,5.1,0.0,3.0,4601.0,758926622_0,154.47,12.81,629.0,1332.87,1.0,1,464.0,44.98,0,tripinfo_flow1.97.1 emissions_flow1.97.1,car,0.98,,
flow1.97.2,3975.0,-355037966#4_0,5.1,0.0,6.0,4603.0,758926622_0,154.47,12.88,628.0,1332.87,9.0,1,471.0,41.14,0,tripinfo_flow1.97.2 emissions_flow1.97.2,car,1.07,,
flow1.97.3,3978.0,-355037966#4_0,5.1,0.0,9.0,4606.0,758926622_0,154.47,12.75,628.0,1332.87,7.0,2,467.0,42.57,0,tripinfo_flow1.97.3 emissions_flow1.97.3,car,1.0,,
flow1.97.4,3981.0,-355037966#4_0,5.1,0.0,12.0,4621.0,758926622_0,154.47,13.6,640.0,1332.87,2.0,1,465.0,36.44,0,tripinfo_flow1.97.4 emissions_flow1.97.4,car,0.77,,
flow1.97.5,3984.0,-355037966#4_0,5.1,0.0,15.0,4632.0,758926622_0,154.47,13.65,648.0,1332.87,14.0,2,470.0,50.8,0,tripinfo_flow1.97.5 emissions_flow1.97.5,car,0.88,,
flow1.97.6,3987.0,-355037966#4_0,5.1,0.0,18.0,4635.0,758926622_0,154.47,13.7,648.0,1332.87,11.0,2,471.0,59.65,0,tripinfo_flow1.97.6 emissions_flow1.97.6,car,1.04,,
