time,parking_id,occupied,capacity,occupancy_rate
4295.0,parking1,78,347,22.478386167146976
4296.0,parking1,78,347,22.478386167146976
4297.0,parking1,78,347,22.478386167146976
4298.0,parking1,78,347,22.478386167146976
4299.0,parking1,78,347,22.478386167146976
4300.0,parking1,78,347,22.478386167146976
4301.0,parking1,78,347,22.478386167146976
4302.0,parking1,78,347,22.478386167146976
4303.0,parking1,78,347,22.478386167146976
4304.0,parking1,78,347,22.478386167146976
4305.0,parking1,78,347,22.478386167146976
4306.0,parking1,78,347,22.478386167146976
4307.0,parking1,78,347,22.478386167146976
4308.0,parking1,78,347,22.478386167146976
4309.0,parking1,78,347,22.478386167146976
4310.0,parking1,78,347,22.478386167146976
4311.0,parking1,78,347,22.478386167146976
4312.0,parking1,78,347,22.478386167146976
4313.0,parking1,78,347,22.478386167146976
4314.0,parking1,78,347,22.478386167146976
4315.0,parking1,78,347,22.478386167146976
4316.0,parking1,78,347,22.478386167146976
4317.0,parking1,78,347,22.478386167146976
4318.0,parking1,78,347,22.478386167146976
4319.0,parking1,78,347,22.478386167146976
4320.0,parking1,78,347,22.478386167146976
4321.0,parking1,78,347,22.478386167146976
4322.0,parking1,78,347,22.478386167146976
4323.0,parking1,78,347,22.478386167146976
4324.0,parking1,78,347,22.478386167146976
4325.0,parking1,78,347,22.478386167146976
4326.0,parking1,78,347,22.478386167146976
4327.0,parking1,78,347,22.478386167146976
4328.0,parking1,78,347,22.478386167146976
4329.0,parking1,78,347,22.478386167146976
4330.0,parking1,78,347,22.478386167146976
4331.0,parking1,78,347,22.478386167146976
4332.0,parking1,78,347,22.478386167146976
4333.0,parking1,78,347,22.478386167146976
4334.0,parking1,78,347,22.478386167146976
4335.0,parking1,78,347,22.478386167146976
4336.0,parking1,78,347,22.478386167146976
4337.0,parking1,78,347,22.478386167146976
4338.0,parking1,78,347,22.478386167146976
4339.0,parking1,78,347,22.478386167146976
4340.0,parking1,78,347,22.478386167146976
4341.0,parking1,78,347,22.478386167146976
4342.0,parking1,78,347,22.478386167146976
4343.0,parking1,78,347,22.478386167146976
4344.0,parking1,78,347,22.478386167146976
4345.0,parking1,78,347,22.478386167146976
4346.0,parking1,78,347,22.478386167146976
4347.0,parking1,78,347,22.478386167146976
4348.0,parking1,78,347,22.478386167146976
4349.0,parking1,78,347,22.478386167146976
4350.0,parking1,78,347,22.478386167146976
4351.0,parking1,78,347,22.478386167146976
4352.0,parking1,78,347,22.478386167146976
4353.0,parking1,78,347,22.478386167146976
4354.0,parking1,78,347,22.478386167146976
4355.0,parking1,78,347,22.478386167146976
4356.0,parking1,78,347,22.478386167146976
4357.0,parking1,78,347,22.478386167146976
4358.0,parking1,78,347,22.478386167146976
4359.0,parking1,78,347,22.478386167146976
4360.0,parking1,78,347,22.478386167146976
4361.0,parking1,78,347,22.478386167146976
4362.0,parking1,78,347,22.478386167146976
4363.0,parking1,78,347,22.478386167146976
4364.0,parking1,78,347,22.478386167146976
4365.0,parking1,78,347,22.478386167146976
4366.0,parking1,78,347,22.478386167146976
4367.0,parking1,78,347,22.478386167146976
4368.0,parking1,78,347,22.478386167146976
4369.0,parking1,78,347,22.478386167146976
4370.0,parking1,78,347,22.478386167146976
4371.0,parking1,78,347,22.478386167146976
4372.0,parking1,78,347,22.478386167146976
4373.0,parking1,78,347,22.478386167146976
4374.0,parking1,78,347,22.478386167146976
4375.0,parking1,78,347,22.478386167146976
4376.0,parking1,78,347,22.478386167146976
4377.0,parking1,78,347,22.478386167146976
4378.0,parking1,78,347,22.478386167146976
4379.0,parking1,78,347,22.478386167146976
4380.0,parking1,78,347,22.478386167146976
4381.0,parking1,78,347,22.478386167146976
4382.0,parking1,78,347,22.478386167146976
4383.0,parking1,78,347,22.478386167146976
4384.0,parking1,78,347,22.478386167146976
4385.0,parking1,78,347,22.478386167146976
4386.0,parking1,78,347,22.478386167146976
4387.0,parking1,78,347,22.478386167146976
4388.0,parking1,78,347,22.478386167146976
4389.0,parking1,78,347,22.478386167146976
4390.0,parking1,78,347,22.478386167146976
4391.0,parking1,78,347,22.478386167146976
4392.0,parking1,78,347,22.478386167146976
4393.0,parking1,78,347,22.478386167146976
4394.0,parking1,78,347,22.478386167146976
4395.0,parking1,78,347,22.478386167146976
4396.0,parking1,78,347,22.478386167146976
4397.0,parking1,78,347,22.478386167146976
4398.0,parking1,78,347,22.478386167146976
4399.0,parking1,78,347,22.478386167146976
4400.0,parking1,78,347,22.478386167146976
4401.0,parking1,78,347,22.478386167146976
4402.0,parking1,78,347,22.478386167146976
4403.0,parking1,78,347,22.478386167146976
4404.0,parking1,78,347,22.478386167146976
4405.0,parking1,78,347,22.478386167146976
4406.0,parking1,78,347,22.478386167146976
4407.0,parking1,78,347,22.478386167146976
4408.0,parking1,78,347,22.478386167146976
4409.0,parking1,78,347,22.478386167146976
4410.0,parking1,78,347,22.478386167146976
4411.0,parking1,78,347,22.478386167146976
4412.0,parking1,78,347,22.478386167146976
4413.0,parking1,78,347,22.478386167146976
4414.0,parking1,78,347,22.478386167146976
4415.0,parking1,78,347,22.478386167146976
4416.0,parking1,78,347,22.478386167146976
4417.0,parking1,78,347,22.478386167146976
4418.0,parking1,78,347,22.478386167146976
4419.0,parking1,78,347,22.478386167146976
4420.0,parking1,78,347,22.478386167146976
4421.0,parking1,78,347,22.478386167146976
4422.0,parking1,78,347,22.478386167146976
4423.0,parking1,78,347,22.478386167146976
4424.0,parking1,78,347,22.478386167146976
4425.0,parking1,78,347,22.478386167146976
4426.0,parking1,78,347,22.478386167146976
4427.0,parking1,78,347,22.478386167146976
4428.0,parking1,78,347,22.478386167146976
4429.0,parking1,78,347,22.478386167146976
4430.0,parking1,78,347,22.478386167146976
4431.0,parking1,78,347,22.478386167146976
4432.0,parking1,78,347,22.478386167146976
4433.0,parking1,78,347,22.478386167146976
4434.0,parking1,78,347,22.478386167146976
4435.0,parking1,78,347,22.478386167146976
4436.0,parking1,78,347,22.478386167146976
4437.0,parking1,78,347,22.478386167146976
4438.0,parking1,78,347,22.478386167146976
4439.0,parking1,78,347,22.478386167146976
4440.0,parking1,78,347,22.478386167146976
4441.0,parking1,78,347,22.478386167146976
4442.0,parking1,78,347,22.478386167146976
4443.0,parking1,78,347,22.478386167146976
4444.0,parking1,78,347,22.478386167146976
4445.0,parking1,78,347,22.478386167146976
4446.0,parking1,78,347,22.478386167146976
4447.0,parking1,78,347,22.478386167146976
4448.0,parking1,78,347,22.478386167146976
4449.0,parking1,78,347,22.478386167146976
4450.0,parking1,78,347,22.478386167146976
4451.0,parking1,78,347,22.478386167146976
4452.0,parking1,78,347,22.478386167146976
4453.0,parking1,78,347,22.478386167146976
4454.0,parking1,78,347,22.478386167146976
4455.0,parking1,78,347,22.478386167146976
4456.0,parking1,78,347,22.478386167146976
4457.0,parking1,78,347,22.478386167146976
4458.0,parking1,78,347,22.478386167146976
4459.0,parking1,78,347,22.478386167146976
4460.0,parking1,78,347,22.478386167146976
4461.0,parking1,78,347,22.478386167146976
4462.0,parking1,78,347,22.478386167146976
4463.0,parking1,78,347,22.478386167146976
4464.0,parking1,78,347,22.478386167146976
4465.0,parking1,78,347,22.478386167146976
4466.0,parking1,78,347,22.478386167146976
4467.0,parking1,78,347,22.478386167146976
4468.0,parking1,78,347,22.478386167146976
4469.0,parking1,78,347,22.478386167146976
4470.0,parking1,78,347,22.478386167146976
4471.0,parking1,78,347,22.478386167146976
4472.0,parking1,78,347,22.478386167146976
4473.0,parking1,78,347,22.478386167146976
4474.0,parking1,78,347,22.478386167146976
4475.0,parking1,78,347,22.478386167146976
4476.0,parking1,78,347,22.478386167146976
4477.0,parking1,78,347,22.478386167146976
4478.0,parking1,78,347,22.478386167146976
4479.0,parking1,78,347,22.478386167146976
4480.0,parking1,78,347,22.478386167146976
4481.0,parking1,78,347,22.478386167146976
4482.0,parking1,78,347,22.478386167146976
4483.0,parking1,78,347,22.478386167146976
4484.0,parking1,78,347,22.478386167146976
4485.0,parking1,78,347,22.478386167146976
4486.0,parking1,78,347,22.478386167146976
4487.0,parking1,78,347,22.478386167146976
4488.0,parking1,78,347,22.478386167146976
4489.0,parking1,78,347,22.478386167146976
4490.0,parking1,78,347,22.478386167146976
4491.0,parking1,78,347,22.478386167146976
4492.0,parking1,78,347,22.478386167146976
4493.0,parking1,78,347,22.478386167146976
4494.0,parking1,78,347,22.478386167146976
4495.0,parking1,78,347,22.478386167146976
4496.0,parking1,78,347,22.478386167146976
4497.0,parking1,78,347,22.478386167146976
4498.0,parking1,78,347,22.478386167146976
4499.0,parking1,78,347,22.478386167146976
4500.0,parking1,78,347,22.478386167146976
4501.0,parking1,78,347,22.478386167146976
4502.0,parking1,78,347,22.478386167146976
4503.0,parking1,78,347,22.478386167146976
4504.0,parking1,78,347,22.478386167146976
4505.0,parking1,78,347,22.478386167146976
4506.0,parking1,78,347,22.478386167146976
4507.0,parking1,78,347,22.478386167146976
4508.0,parking1,78,347,22.478386167146976
4509.0,parking1,78,347,22.478386167146976
4510.0,parking1,78,347,22.478386167146976
4511.0,parking1,78,347,22.478386167146976
4512.0,parking1,78,347,22.478386167146976
4513.0,parking1,78,347,22.478386167146976
4514.0,parking1,78,347,22.478386167146976
4515.0,parking1,78,347,22.478386167146976
4516.0,parking1,78,347,22.478386167146976
4517.0,parking1,78,347,22.478386167146976
4518.0,parking1,78,347,22.478386167146976
4519.0,parking1,78,347,22.478386167146976
4520.0,parking1,78,347,22.478386167146976
4521.0,parking1,78,347,22.478386167146976
4522.0,parking1,78,347,22.478386167146976
4523.0,parking1,78,347,22.478386167146976
4524.0,parking1,78,347,22.478386167146976
4525.0,parking1,78,347,22.478386167146976
4526.0,parking1,78,347,22.478386167146976
4527.0,parking1,78,347,22.478386167146976
4528.0,parking1,78,347,22.478386167146976
4529.0,parking1,78,347,22.478386167146976
4530.0,parking1,78,347,22.478386167146976
4531.0,parking1,78,347,22.478386167146976
4532.0,parking1,78,347,22.478386167146976
4533.0,parking1,78,347,22.478386167146976
4534.0,parking1,78,347,22.478386167146976
4535.0,parking1,78,347,22.478386167146976
4536.0,parking1,78,347,22.478386167146976
4537.0,parking1,78,347,22.478386167146976
4538.0,parking1,78,347,22.478386167146976
4539.0,parking1,78,347,22.478386167146976
4540.0,parking1,78,347,22.478386167146976
4541.0,parking1,78,347,22.478386167146976
4542.0,parking1,78,347,22.478386167146976
4543.0,parking1,78,347,22.478386167146976
4544.0,parking1,78,347,22.478386167146976
4545.0,parking1,78,347,22.478386167146976
4546.0,parking1,78,347,22.478386167146976
4547.0,parking1,78,347,22.478386167146976
4548.0,parking1,78,347,22.478386167146976
4549.0,parking1,78,347,22.478386167146976
4550.0,parking1,78,347,22.478386167146976
4551.0,parking1,78,347,22.478386167146976
4552.0,parking1,78,347,22.478386167146976
4553.0,parking1,78,347,22.478386167146976
4554.0,parking1,78,347,22.478386167146976
4555.0,parking1,78,347,22.478386167146976
4556.0,parking1,78,347,22.478386167146976
4557.0,parking1,78,347,22.478386167146976
4558.0,parking1,78,347,22.478386167146976
4559.0,parking1,78,347,22.478386167146976
4560.0,parking1,78,347,22.478386167146976
4561.0,parking1,78,347,22.478386167146976
4562.0,parking1,78,347,22.478386167146976
4563.0,parking1,78,347,22.478386167146976
4564.0,parking1,78,347,22.478386167146976
4565.0,parking1,78,347,22.478386167146976
4566.0,parking1,78,347,22.478386167146976
4567.0,parking1,78,347,22.478386167146976
4568.0,parking1,78,347,22.478386167146976
4569.0,parking1,78,347,22.478386167146976
4570.0,parking1,78,347,22.478386167146976
4571.0,parking1,78,347,22.478386167146976
4572.0,parking1,78,347,22.478386167146976
4573.0,parking1,78,347,22.478386167146976
4574.0,parking1,78,347,22.478386167146976
4575.0,parking1,78,347,22.478386167146976
4576.0,parking1,78,347,22.478386167146976
4577.0,parking1,78,347,22.478386167146976
4578.0,parking1,78,347,22.478386167146976
4579.0,parking1,78,347,22.478386167146976
4580.0,parking1,78,347,22.478386167146976
4581.0,parking1,78,347,22.478386167146976
4582.0,parking1,78,347,22.478386167146976
4583.0,parking1,78,347,22.478386167146976
4584.0,parking1,78,347,22.478386167146976
4585.0,parking1,78,347,22.478386167146976
4586.0,parking1,78,347,22.478386167146976
4587.0,parking1,78,347,22.478386167146976
4588.0,parking1,78,347,22.478386167146976
4589.0,parking1,78,347,22.478386167146976
4590.0,parking1,78,347,22.478386167146976
4591.0,parking1,78,347,22.478386167146976
4592.0,parking1,78,347,22.478386167146976
4593.0,parking1,78,347,22.478386167146976
4594.0,parking1,78,347,22.478386167146976
4595.0,parking1,78,347,22.478386167146976
4596.0,parking1,78,347,22.478386167146976
4597.0,parking1,78,347,22.478386167146976
4598.0,parking1,78,347,22.478386167146976
4599.0,parking1,78,347,22.478386167146976
4600.0,parking1,78,347,22.478386167146976
4601.0,parking1,78,347,22.478386167146976
4602.0,parking1,78,347,22.478386167146976
4603.0,parking1,78,347,22.478386167146976
4604.0,parking1,78,347,22.478386167146976
4605.0,parking1,78,347,22.478386167146976
4606.0,parking1,78,347,22.478386167146976
4607.0,parking1,78,347,22.478386167146976
4608.0,parking1,78,347,22.478386167146976
4609.0,parking1,78,347,22.478386167146976
4610.0,parking1,78,347,22.478386167146976
4611.0,parking1,78,347,22.478386167146976
4612.0,parking1,78,347,22.478386167146976
4613.0,parking1,78,347,22.478386167146976
4614.0,parking1,78,347,22.478386167146976
4615.0,parking1,78,347,22.478386167146976
4616.0,parking1,78,347,22.478386167146976
4617.0,parking1,78,347,22.478386167146976
4618.0,parking1,78,347,22.478386167146976
4619.0,parking1,78,347,22.478386167146976
4620.0,parking1,78,347,22.478386167146976
4621.0,parking1,78,347,22.478386167146976
4622.0,parking1,78,347,22.478386167146976
4623.0,parking1,78,347,22.478386167146976
4624.0,parking1,78,347,22.478386167146976
4625.0,parking1,78,347,22.478386167146976
4626.0,parking1,78,347,22.478386167146976
4627.0,parking1,78,347,22.478386167146976
4628.0,parking1,78,347,22.478386167146976
4629.0,parking1,78,347,22.478386167146976
4630.0,parking1,78,347,22.478386167146976
4631.0,parking1,78,347,22.478386167146976
4632.0,parking1,78,347,22.478386167146976
4633.0,parking1,78,347,22.478386167146976
4634.0,parking1,78,347,22.478386167146976
4635.0,parking1,78,347,22.478386167146976
4636.0,parking1,78,347,22.478386167146976
4637.0,parking1,78,347,22.478386167146976
4638.0,parking1,78,347,22.478386167146976
4639.0,parking1,78,347,22.478386167146976
4640.0,parking1,78,347,22.478386167146976
4641.0,parking1,78,347,22.478386167146976
4642.0,parking1,78,347,22.478386167146976
4643.0,parking1,78,347,22.478386167146976
4644.0,parking1,78,347,22.478386167146976
4645.0,parking1,78,347,22.478386167146976
4646.0,parking1,78,347,22.478386167146976
4647.0,parking1,78,347,22.478386167146976
4648.0,parking1,78,347,22.478386167146976
4649.0,parking1,78,347,22.478386167146976
4650.0,parking1,78,347,22.478386167146976
4651.0,parking1,77,347,22.19020172910663
4652.0,parking1,77,347,22.19020172910663
4653.0,parking1,77,347,22.19020172910663
4654.0,parking1,77,347,22.19020172910663
4655.0,parking1,77,347,22.19020172910663
4656.0,parking1,77,347,22.19020172910663
4657.0,parking1,76,347,21.902017291066283
4658.0,parking1,76,347,21.902017291066283
4659.0,parking1,76,347,21.902017291066283
4660.0,parking1,76,347,21.902017291066283
4661.0,parking1,76,347,21.902017291066283
4662.0,parking1,76,347,21.902017291066283
4663.0,parking1,76,347,21.902017291066283
4664.0,parking1,76,347,21.902017291066283
4665.0,parking1,76,347,21.902017291066283
4666.0,parking1,76,347,21.902017291066283
4667.0,parking1,76,347,21.902017291066283
4668.0,parking1,76,347,21.902017291066283
4669.0,parking1,76,347,21.902017291066283
4670.0,parking1,76,347,21.902017291066283
4671.0,parking1,76,347,21.902017291066283
4672.0,parking1,76,347,21.902017291066283
4673.0,parking1,76,347,21.902017291066283
4674.0,parking1,76,347,21.902017291066283
4675.0,parking1,76,347,21.902017291066283
4676.0,parking1,76,347,21.902017291066283
4677.0,parking1,76,347,21.902017291066283
4678.0,parking1,76,347,21.902017291066283
4679.0,parking1,76,347,21.902017291066283
4680.0,parking1,76,347,21.902017291066283
4681.0,parking1,76,347,21.902017291066283
4682.0,parking1,76,347,21.902017291066283
4683.0,parking1,76,347,21.902017291066283
4684.0,parking1,76,347,21.902017291066283
4685.0,parking1,76,347,21.902017291066283
4686.0,parking1,76,347,21.902017291066283
4687.0,parking1,76,347,21.902017291066283
4688.0,parking1,76,347,21.902017291066283
4689.0,parking1,76,347,21.902017291066283
4690.0,parking1,76,347,21.902017291066283
4691.0,parking1,76,347,21.902017291066283
4692.0,parking1,76,347,21.902017291066283
4693.0,parking1,76,347,21.902017291066283
4694.0,parking1,76,347,21.902017291066283
4695.0,parking1,76,347,21.902017291066283
4696.0,parking1,76,347,21.902017291066283
4697.0,parking1,76,347,21.902017291066283
4698.0,parking1,76,347,21.902017291066283
4699.0,parking1,76,347,21.902017291066283
4700.0,parking1,76,347,21.902017291066283
4701.0,parking1,75,347,21.613832853025936
4702.0,parking1,75,347,21.613832853025936
4703.0,parking1,75,347,21.613832853025936
4704.0,parking1,75,347,21.613832853025936
4705.0,parking1,74,347,21.32564841498559
4706.0,parking1,74,347,21.32564841498559
4707.0,parking1,74,347,21.32564841498559
4708.0,parking1,74,347,21.32564841498559
4709.0,parking1,73,347,21.037463976945244
4710.0,parking1,73,347,21.037463976945244
4711.0,parking1,73,347,21.037463976945244
4712.0,parking1,73,347,21.037463976945244
4713.0,parking1,72,347,20.7492795389049
4714.0,parking1,72,347,20.7492795389049
4715.0,parking1,72,347,20.7492795389049
4716.0,parking1,72,347,20.7492795389049
4717.0,parking1,71,347,20.461095100864554
4718.0,parking1,71,347,20.461095100864554
4719.0,parking1,71,347,20.461095100864554
4720.0,parking1,71,347,20.461095100864554
4721.0,parking1,71,347,20.461095100864554
4722.0,parking1,71,347,20.461095100864554
4723.0,parking1,70,347,20.172910662824208
4724.0,parking1,70,347,20.172910662824208
4725.0,parking1,70,347,20.172910662824208
4726.0,parking1,70,347,20.172910662824208
4727.0,parking1,70,347,20.172910662824208
4728.0,parking1,70,347,20.172910662824208
4729.0,parking1,70,347,20.172910662824208
4730.0,parking1,70,347,20.172910662824208
4731.0,parking1,70,347,20.172910662824208
4732.0,parking1,70,347,20.172910662824208
4733.0,parking1,70,347,20.172910662824208
4734.0,parking1,70,347,20.172910662824208
4735.0,parking1,70,347,20.172910662824208
4736.0,parking1,70,347,20.172910662824208
4737.0,parking1,70,347,20.172910662824208
4738.0,parking1,70,347,20.172910662824208
4739.0,parking1,70,347,20.172910662824208
4740.0,parking1,70,347,20.172910662824208
4741.0,parking1,70,347,20.172910662824208
4742.0,parking1,70,347,20.172910662824208
4743.0,parking1,70,347,20.172910662824208
4744.0,parking1,70,347,20.172910662824208
4745.0,parking1,70,347,20.172910662824208
4746.0,parking1,70,347,20.172910662824208
4747.0,parking1,70,347,20.172910662824208
4748.0,parking1,70,347,20.172910662824208
4749.0,parking1,70,347,20.172910662824208
4750.0,parking1,70,347,20.172910662824208
4751.0,parking1,70,347,20.172910662824208
4752.0,parking1,70,347,20.172910662824208
4753.0,parking1,70,347,20.172910662824208
4754.0,parking1,70,347,20.172910662824208
4755.0,parking1,70,347,20.172910662824208
4756.0,parking1,70,347,20.172910662824208
4757.0,parking1,70,347,20.172910662824208
4758.0,parking1,70,347,20.172910662824208
4759.0,parking1,70,347,20.172910662824208
4760.0,parking1,70,347,20.172910662824208
4761.0,parking1,70,347,20.172910662824208
4762.0,parking1,70,347,20.172910662824208
4763.0,parking1,70,347,20.172910662824208
4764.0,parking1,70,347,20.172910662824208
4765.0,parking1,70,347,20.172910662824208
4766.0,parking1,70,347,20.172910662824208
4767.0,parking1,70,347,20.172910662824208
4768.0,parking1,70,347,20.172910662824208
4769.0,parking1,70,347,20.172910662824208
4770.0,parking1,70,347,20.172910662824208
4771.0,parking1,70,347,20.172910662824208
4772.0,parking1,70,347,20.172910662824208
4773.0,parking1,70,347,20.172910662824208
4774.0,parking1,70,347,20.172910662824208
4775.0,parking1,70,347,20.172910662824208
4776.0,parking1,70,347,20.172910662824208
4777.0,parking1,70,347,20.172910662824208
4778.0,parking1,70,347,20.172910662824208
4779.0,parking1,70,347,20.172910662824208
4780.0,parking1,70,347,20.172910662824208
4781.0,parking1,70,347,20.172910662824208
4782.0,parking1,70,347,20.172910662824208
4783.0,parking1,70,347,20.172910662824208
4784.0,parking1,70,347,20.172910662824208
4785.0,parking1,70,347,20.172910662824208
4786.0,parking1,70,347,20.172910662824208
4787.0,parking1,70,347,20.172910662824208
4788.0,parking1,70,347,20.172910662824208
4789.0,parking1,70,347,20.172910662824208
4790.0,parking1,70,347,20.172910662824208
4791.0,parking1,70,347,20.172910662824208
4792.0,parking1,70,347,20.172910662824208
4793.0,parking1,70,347,20.172910662824208
4794.0,parking1,70,347,20.172910662824208
4795.0,parking1,70,347,20.172910662824208
4796.0,parking1,70,347,20.172910662824208
4797.0,parking1,70,347,20.172910662824208
4798.0,parking1,70,347,20.172910662824208
4799.0,parking1,70,347,20.172910662824208
4800.0,parking1,70,347,20.172910662824208
4801.0,parking1,70,347,20.172910662824208
4802.0,parking1,70,347,20.172910662824208
4803.0,parking1,70,347,20.172910662824208
4804.0,parking1,70,347,20.172910662824208
4805.0,parking1,70,347,20.172910662824208
4806.0,parking1,70,347,20.172910662824208
4807.0,parking1,70,347,20.172910662824208
4808.0,parking1,70,347,20.172910662824208
4809.0,parking1,70,347,20.172910662824208
4810.0,parking1,70,347,20.172910662824208
4811.0,parking1,70,347,20.172910662824208
4812.0,parking1,70,347,20.172910662824208
4813.0,parking1,70,347,20.172910662824208
4814.0,parking1,70,347,20.172910662824208
4815.0,parking1,70,347,20.172910662824208
4816.0,parking1,70,347,20.172910662824208
4817.0,parking1,70,347,20.172910662824208
4818.0,parking1,70,347,20.172910662824208
4819.0,parking1,70,347,20.172910662824208
4820.0,parking1,70,347,20.172910662824208
4821.0,parking1,70,347,20.172910662824208
4822.0,parking1,70,347,20.172910662824208
4823.0,parking1,70,347,20.172910662824208
4824.0,parking1,70,347,20.172910662824208
4825.0,parking1,70,347,20.172910662824208
4826.0,parking1,70,347,20.172910662824208
4827.0,parking1,70,347,20.172910662824208
4828.0,parking1,70,347,20.172910662824208
4829.0,parking1,70,347,20.172910662824208
4830.0,parking1,70,347,20.172910662824208
4831.0,parking1,70,347,20.172910662824208
4832.0,parking1,70,347,20.172910662824208
4833.0,parking1,70,347,20.172910662824208
4834.0,parking1,70,347,20.172910662824208
4835.0,parking1,70,347,20.172910662824208
4836.0,parking1,70,347,20.172910662824208
4837.0,parking1,70,347,20.172910662824208
4838.0,parking1,70,347,20.172910662824208
4839.0,parking1,70,347,20.172910662824208
4840.0,parking1,70,347,20.172910662824208
4841.0,parking1,70,347,20.172910662824208
4842.0,parking1,70,347,20.172910662824208
4843.0,parking1,70,347,20.172910662824208
4844.0,parking1,70,347,20.172910662824208
4845.0,parking1,70,347,20.172910662824208
4846.0,parking1,70,347,20.172910662824208
4847.0,parking1,70,347,20.172910662824208
4848.0,parking1,70,347,20.172910662824208
4849.0,parking1,70,347,20.172910662824208
4850.0,parking1,70,347,20.172910662824208
4851.0,parking1,70,347,20.172910662824208
4852.0,parking1,70,347,20.172910662824208
4853.0,parking1,70,347,20.172910662824208
4854.0,parking1,70,347,20.172910662824208
4855.0,parking1,70,347,20.172910662824208
4856.0,parking1,70,347,20.172910662824208
4857.0,parking1,70,347,20.172910662824208
4858.0,parking1,70,347,20.172910662824208
4859.0,parking1,70,347,20.172910662824208
4860.0,parking1,70,347,20.172910662824208
4861.0,parking1,70,347,20.172910662824208
4862.0,parking1,70,347,20.172910662824208
4863.0,parking1,70,347,20.172910662824208
4864.0,parking1,70,347,20.172910662824208
4865.0,parking1,70,347,20.172910662824208
4866.0,parking1,70,347,20.172910662824208
4867.0,parking1,70,347,20.172910662824208
4868.0,parking1,70,347,20.172910662824208
4869.0,parking1,70,347,20.172910662824208
4870.0,parking1,70,347,20.172910662824208
4871.0,parking1,70,347,20.172910662824208
4872.0,parking1,70,347,20.172910662824208
4873.0,parking1,70,347,20.172910662824208
4874.0,parking1,70,347,20.172910662824208
4875.0,parking1,70,347,20.172910662824208
4876.0,parking1,70,347,20.172910662824208
4877.0,parking1,70,347,20.172910662824208
4878.0,parking1,70,347,20.172910662824208
4879.0,parking1,70,347,20.172910662824208
4880.0,parking1,70,347,20.172910662824208
4881.0,parking1,70,347,20.172910662824208
4882.0,parking1,70,347,20.172910662824208
4883.0,parking1,70,347,20.172910662824208
4884.0,parking1,70,347,20.172910662824208
4885.0,parking1,70,347,20.172910662824208
4886.0,parking1,70,347,20.172910662824208
4887.0,parking1,70,347,20.172910662824208
4888.0,parking1,70,347,20.172910662824208
4889.0,parking1,70,347,20.172910662824208
4890.0,parking1,70,347,20.172910662824208
4891.0,parking1,70,347,20.172910662824208
4892.0,parking1,70,347,20.172910662824208
4893.0,parking1,70,347,20.172910662824208
4894.0,parking1,70,347,20.172910662824208
4895.0,parking1,70,347,20.172910662824208
4896.0,parking1,70,347,20.172910662824208
4897.0,parking1,70,347,20.172910662824208
4898.0,parking1,70,347,20.172910662824208
4899.0,parking1,70,347,20.172910662824208
4900.0,parking1,70,347,20.172910662824208
4901.0,parking1,70,347,20.172910662824208
4902.0,parking1,70,347,20.172910662824208
4903.0,parking1,70,347,20.172910662824208
4904.0,parking1,70,347,20.172910662824208
4905.0,parking1,70,347,20.172910662824208
4906.0,parking1,70,347,20.172910662824208
4907.0,parking1,70,347,20.172910662824208
4908.0,parking1,70,347,20.172910662824208
4909.0,parking1,70,347,20.172910662824208
4910.0,parking1,70,347,20.172910662824208
4911.0,parking1,70,347,20.172910662824208
4912.0,parking1,70,347,20.172910662824208
4913.0,parking1,70,347,20.172910662824208
4914.0,parking1,70,347,20.172910662824208
4915.0,parking1,70,347,20.172910662824208
4916.0,parking1,70,347,20.172910662824208
4917.0,parking1,70,347,20.172910662824208
4918.0,parking1,70,347,20.172910662824208
4919.0,parking1,70,347,20.172910662824208
4920.0,parking1,70,347,20.172910662824208
4921.0,parking1,70,347,20.172910662824208
4922.0,parking1,70,347,20.172910662824208
4923.0,parking1,70,347,20.172910662824208
4924.0,parking1,70,347,20.172910662824208
4925.0,parking1,70,347,20.172910662824208
4926.0,parking1,70,347,20.172910662824208
4927.0,parking1,70,347,20.172910662824208
4928.0,parking1,70,347,20.172910662824208
4929.0,parking1,70,347,20.172910662824208
4930.0,parking1,70,347,20.172910662824208
4931.0,parking1,70,347,20.172910662824208
4932.0,parking1,70,347,20.172910662824208
4933.0,parking1,70,347,20.172910662824208
4934.0,parking1,70,347,20.172910662824208
4935.0,parking1,70,347,20.172910662824208
4936.0,parking1,70,347,20.172910662824208
4937.0,parking1,70,347,20.172910662824208
4938.0,parking1,70,347,20.172910662824208
4939.0,parking1,70,347,20.172910662824208
4940.0,parking1,70,347,20.172910662824208
4941.0,parking1,70,347,20.172910662824208
4942.0,parking1,70,347,20.172910662824208
4943.0,parking1,70,347,20.172910662824208
4944.0,parking1,70,347,20.172910662824208
4945.0,parking1,70,347,20.172910662824208
4946.0,parking1,70,347,20.172910662824208
4947.0,parking1,70,347,20.172910662824208
4948.0,parking1,70,347,20.172910662824208
4949.0,parking1,70,347,20.172910662824208
4950.0,parking1,70,347,20.172910662824208
4951.0,parking1,70,347,20.172910662824208
4952.0,parking1,70,347,20.172910662824208
4953.0,parking1,70,347,20.172910662824208
4954.0,parking1,70,347,20.172910662824208
4955.0,parking1,70,347,20.172910662824208
4956.0,parking1,70,347,20.172910662824208
4957.0,parking1,70,347,20.172910662824208
4958.0,parking1,70,347,20.172910662824208
4959.0,parking1,70,347,20.172910662824208
